customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyChargeBand,ServiceCount,ContractRisk,EstimatedCustomerValue,ChurnProbability,PredictedChurn,RiskBand,MonthlyChargesAtRisk
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,61+ Months,Medium,3,Medium Contract Risk,3006.2999999999997,0.08772192296350702,No,Low Risk,0.0
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,61+ Months,Very High,7,Low Contract Risk,7480.0,0.09388707619571746,No,Low Risk,0.0
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0-12 Months,Low,0,High Contract Risk,121.5,0.402024441356286,No,Medium Risk,0.0
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,61+ Months,Very High,6,Medium Contract Risk,7498.8,0.1925604817500228,No,Low Risk,0.0
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,25-48 Months,Low,1,Medium Contract Risk,964.8,0.06769817201541617,No,Low Risk,0.0
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,25-48 Months,High,4,Medium Contract Risk,4057.0499999999997,0.18620769378342927,No,Low Risk,0.0
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,61+ Months,Low,1,Low Contract Risk,1396.8,0.018159855412516312,No,Low Risk,0.0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,49-60 Months,High,5,High Contract Risk,5321.25,0.34996477376459373,No,Medium Risk,0.0
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,49-60 Months,Medium,4,Medium Contract Risk,3013.4,0.04345297282518478,No,Low Risk,0.0
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,25-48 Months,High,4,High Contract Risk,3940.9500000000003,0.3863928298181755,No,Medium Risk,0.0
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,25-48 Months,High,2,High Contract Risk,2830.5,0.5205617697587427,Yes,Medium Risk,0.0
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,61+ Months,Medium,4,Low Contract Risk,3494.4,0.05776724933070622,No,Low Risk,0.0
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,0-12 Months,High,4,High Contract Risk,269.54999999999995,0.44418387667409626,No,Medium Risk,0.0
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,25-48 Months,Low,1,Low Contract Risk,1117.8,0.04219494176738063,No,Low Risk,0.0
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,0-12 Months,Very High,5,High Contract Risk,1002.5,0.6932073013137161,Yes,High Risk,100.25
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,25-48 Months,Low,1,Low Contract Risk,846.65,0.022188061443804846,No,Low Risk,0.0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,25-48 Months,High,4,High Contract Risk,2300.4,0.2798167166665628,No,Low Risk,0.0
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,49-60 Months,High,5,Medium Contract Risk,5588.8,0.2037812528505554,No,Low Risk,0.0
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,0-12 Months,Low,1,High Contract Risk,124.19999999999999,0.10347861186483555,No,Low Risk,0.0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,0-12 Months,High,2,High Contract Risk,223.20000000000002,0.7119176124462673,Yes,High Risk,74.4
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,0-12 Months,Medium,2,High Contract Risk,354.90000000000003,0.16652481356068413,No,Low Risk,0.0
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,0-12 Months,Low,1,High Contract Risk,83.4,0.14504271361941282,No,Low Risk,0.0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,25-48 Months,High,4,Low Contract Risk,2935.35,0.08387014860228878,No,Low Risk,0.0
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,25-48 Months,High,3,High Contract Risk,2107.35,0.5205617697587427,Yes,Medium Risk,0.0
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,61+ Months,Low,2,Low Contract Risk,1695.6000000000001,0.02129033284753065,No,Low Risk,0.0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,0-12 Months,Low,1,High Contract Risk,19.75,0.29872100466145696,No,Low Risk,0.0
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,61+ Months,Medium,4,Medium Contract Risk,4007.9500000000003,0.09915166606249176,No,Low Risk,0.0
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,13-24 Months,High,3,High Contract Risk,1117.3500000000001,0.6650951693311008,Yes,High Risk,85.95
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,25-48 Months,Medium,5,High Contract Risk,1465.0,0.18231700334309683,No,Low Risk,0.0
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,61+ Months,Medium,2,Low Contract Risk,3386.85,0.032012814254738266,No,Low Risk,0.0
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,0-12 Months,Medium,1,High Contract Risk,35.45,0.703217984060932,Yes,High Risk,35.45
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,0-12 Months,Medium,1,High Contract Risk,88.7,0.47193797387130487,No,Medium Risk,0.0
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,25-48 Months,Low,2,Low Contract Risk,1105.1,0.03120429301189386,No,Low Risk,0.0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,13-24 Months,High,2,High Contract Risk,1725.0,0.2577067218172438,No,Low Risk,0.0
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,61+ Months,Low,1,Low Contract Risk,1292.8,0.020720675767412843,No,Low Risk,0.0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,49-60 Months,Low,1,Low Contract Risk,1117.2,0.022942228916719116,No,Low Risk,0.0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,0-12 Months,High,1,High Contract Risk,70.45,0.8019135364438731,Yes,High Risk,70.45
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,61+ Months,High,8,Low Contract Risk,6339.599999999999,0.026444179197019392,No,Low Risk,0.0
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,0-12 Months,High,5,High Contract Risk,569.2,0.18868469734497972,No,Low Risk,0.0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,61+ Months,Very High,5,Low Contract Risk,6164.05,0.11098505350725567,No,Low Risk,0.0
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,61+ Months,High,4,Medium Contract Risk,5395.2,0.0718327573674738,No,Low Risk,0.0
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,61+ Months,Low,2,Low Contract Risk,1700.45,0.02325211813512593,No,Low Risk,0.0
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,61+ Months,High,6,Low Contract Risk,6438.25,0.06080310108013351,No,Low Risk,0.0
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,0-12 Months,Low,1,Medium Contract Risk,58.800000000000004,0.08824951375892887,No,Low Risk,0.0
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,0-12 Months,Medium,1,High Contract Risk,45.65,0.647369152282393,Yes,High Risk,45.65
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,25-48 Months,Medium,4,Medium Contract Risk,1935.0,0.06863270155977852,No,Low Risk,0.0
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,13-24 Months,Medium,5,High Contract Risk,1042.5,0.18244142256562343,No,Low Risk,0.0
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,0-12 Months,Medium,4,High Contract Risk,548.4,0.31661569219449776,No,Medium Risk,0.0
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,0-12 Months,High,4,High Contract Risk,665.0,0.6152465961135062,Yes,High Risk,95.0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,61+ Months,Very High,7,Medium Contract Risk,7570.5,0.1587388459078954,No,Low Risk,0.0
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,61+ Months,High,7,Low Contract Risk,5338.2,0.03573968026781182,No,Low Risk,0.0
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,0-12 Months,Low,1,High Contract Risk,118.19999999999999,0.10294752311383841,No,Low Risk,0.0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,13-24 Months,High,2,High Contract Risk,1132.6000000000001,0.4927774353516376,No,Medium Risk,0.0
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,13-24 Months,High,3,High Contract Risk,1851.3000000000002,0.4356779691510409,No,Medium Risk,0.0
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,13-24 Months,Low,1,Medium Contract Risk,443.29999999999995,0.04105469349653117,No,Low Risk,0.0
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,13-24 Months,Medium,4,Low Contract Risk,1028.0,0.05222834872908509,No,Low Risk,0.0
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,0-12 Months,Low,2,Low Contract Risk,257.0,0.03829329394042456,No,Low Risk,0.0
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,13-24 Months,Medium,3,High Contract Risk,728.0,0.21041729294107817,No,Low Risk,0.0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,13-24 Months,High,3,High Contract Risk,1648.0,0.35317915354354895,No,Medium Risk,0.0
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0-12 Months,Medium,1,High Contract Risk,139.4,0.6703239316412379,Yes,High Risk,69.7
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,49-60 Months,High,6,Low Contract Risk,3916.7000000000003,0.04197385821232524,No,Low Risk,0.0
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,0-12 Months,Low,1,Medium Contract Risk,226.60000000000002,0.05499662513403321,No,Low Risk,0.0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,61+ Months,Low,1,Low Contract Risk,1373.1,0.020837423718393398,No,Low Risk,0.0
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,0-12 Months,High,1,High Contract Risk,283.6,0.6065023758185168,Yes,High Risk,70.9
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,61+ Months,High,8,Low Contract Risk,6411.599999999999,0.026776781786140343,No,Low Risk,0.0
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,49-60 Months,Medium,3,High Contract Risk,2627.3999999999996,0.2896246063211091,No,Low Risk,0.0
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,13-24 Months,Low,1,High Contract Risk,326.4,0.12323914319337016,No,Low Risk,0.0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,25-48 Months,High,4,Medium Contract Risk,3622.75,0.07479825793194729,No,Low Risk,0.0
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,0-12 Months,Very High,6,High Contract Risk,208.8,0.7903983523850693,Yes,High Risk,104.4
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,13-24 Months,High,6,Low Contract Risk,1147.3,0.05748381707985076,No,Low Risk,0.0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,49-60 Months,High,4,Medium Contract Risk,5027.049999999999,0.16569682297636248,No,Low Risk,0.0
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,25-48 Months,Low,1,Medium Contract Risk,657.6,0.03713218255245417,No,Low Risk,0.0
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,25-48 Months,Low,2,High Contract Risk,839.8,0.10684291791962414,No,Low Risk,0.0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,13-24 Months,High,2,High Contract Risk,1116.75,0.565491507676879,Yes,Medium Risk,0.0
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,0-12 Months,High,2,High Contract Risk,535.15,0.37949674455022736,No,Medium Risk,0.0
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,13-24 Months,Very High,6,High Contract Risk,1580.25,0.6427035807352247,Yes,High Risk,105.35
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,61+ Months,Low,1,Medium Contract Risk,1253.55,0.03642301575655164,No,Low Risk,0.0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,0-12 Months,Low,1,High Contract Risk,29.95,0.523784046914138,Yes,Medium Risk,0.0
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,0-12 Months,Medium,1,High Contract Risk,45.3,0.512196654971884,Yes,Medium Risk,0.0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,0-12 Months,High,3,High Contract Risk,676.0,0.5484320280617601,Yes,Medium Risk,0.0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,25-48 Months,High,5,Medium Contract Risk,2466.75,0.07354472426428245,No,Low Risk,0.0
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1,13-24 Months,High,3,High Contract Risk,1030.25,0.5328057488956665,Yes,Medium Risk,0.0
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,1,0-12 Months,Low,0,High Contract Risk,24.8,0.6801605387709504,Yes,High Risk,24.8
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,0,13-24 Months,Medium,2,High Contract Risk,1036.0,0.17580789133996977,No,Low Risk,0.0
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0,0-12 Months,Low,1,High Contract Risk,91.19999999999999,0.3965832861180632,No,Medium Risk,0.0
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,0,13-24 Months,Low,1,Medium Contract Risk,255.45,0.0698123705198876,No,Low Risk,0.0
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,0,25-48 Months,Medium,3,High Contract Risk,2264.0,0.1527227078423398,No,Low Risk,0.0
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,0,25-48 Months,High,5,Medium Contract Risk,3091.7000000000003,0.0716171138391932,No,Low Risk,0.0
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,1,0-12 Months,High,4,High Contract Risk,546.0,0.6399818872610159,Yes,High Risk,91.0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0,61+ Months,Low,1,Low Contract Risk,1362.75,0.020720675767412843,No,Low Risk,0.0
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,61+ Months,Very High,7,Low Contract Risk,7898.400000000001,0.05411590439503924,No,Low Risk,0.0
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0,49-60 Months,Low,1,Low Contract Risk,1138.7,0.021530871166499266,No,Low Risk,0.0
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,0,13-24 Months,High,5,High Contract Risk,1931.0,0.38921606740342285,No,Medium Risk,0.0
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,0,13-24 Months,Low,2,Low Contract Risk,578.4000000000001,0.03355528385590835,No,Low Risk,0.0
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,0,49-60 Months,Very High,7,High Contract Risk,6569.65,0.43491796160126195,No,Medium Risk,0.0
