CLIENT_ID,LIMIT_BAL,LimitBand,AGE,AgeGroup,SexLabel,EducationLabel,MarriageLabel,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AvgBillAmount,AvgPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,DEFAULT,PredictedDefaultProbability,RiskBand,BestF1ThresholdFlag
116,30000,<=50K,24,18-24,Male,Graduate School,Single,-1,2,0,0,3,2,19610.0,1052.0,3,3,3,1.0,-3,0.6536666666666666,0.6066333333333334,0.05364564299130553,0.07919337361567706,1,0.7834859047169644,High,1
117,240000,200K-300K,28,25-34,Male,Graduate School,Single,-1,-1,-1,-1,-1,-1,1242.6666666666667,1276.0,0,0,-1,-1.0,0,0.005177777777777778,0.0013583333333333334,1.0266863349872604,5.0,0,0.34032185325798425,Medium,0
118,80000,50K-100K,26,25-34,Male,University,Single,2,0,0,0,0,0,16503.666666666668,1283.3333333333333,1,1,2,0.3333333333333333,2,0.20629583333333334,0.1753625,0.07775971239005079,0.10183520031200571,1,0.9048590985170075,High,1
119,400000,300K-500K,34,25-34,Male,University,Married,-1,-1,-1,-1,-1,-1,11971.333333333334,9648.5,0,0,-1,-1.0,0,0.029928333333333335,0.04915,0.8059558117195005,0.7132834878865855,0,0.11618872147501551,Low,0
120,240000,200K-300K,38,35-44,Female,University,Single,0,0,0,0,-1,-1,34950.5,1845.5,0,0,0,-0.3333333333333333,1,0.14562708333333332,0.20939166666666667,0.05280299851218861,0.051707979187538375,0,0.17666332165189694,Low,0
121,50000,<=50K,37,35-44,Male,High School,Single,2,2,2,3,2,2,48374.166666666664,1705.8333333333333,6,6,3,2.1666666666666665,0,0.9674833333333333,0.92008,0.03526319053492555,0.042821462528559465,1,0.9209388928356881,High,1
122,450000,300K-500K,40,35-44,Male,Graduate School,Married,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,1,0.71615218173916,High,1
123,110000,100K-200K,48,45-54,Female,Graduate School,Married,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0.6826493456926132,High,1
124,310000,300K-500K,35,35-44,Female,University,Married,2,0,0,0,0,0,271089.6666666667,8995.5,1,1,2,0.3333333333333333,2,0.8744827956989248,0.983841935483871,0.03318272725092974,0.03528701456508001,1,0.8810307807877361,High,1
125,20000,<=50K,27,25-34,Male,Graduate School,Single,0,0,0,0,0,0,18683.333333333332,718.0,0,0,0,0.0,0,0.9341666666666666,0.95575,0.038429630422565364,0.05462214166201896,0,0.38188757620892544,Medium,0
126,20000,<=50K,23,18-24,Male,University,Single,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0.7017889011157099,High,1
127,200000,100K-200K,52,45-54,Male,High School,Single,0,0,0,0,0,0,102947.5,3676.0,0,0,0,0.0,0,0.5147375,0.550755,0.03570746301518895,0.03484721335696442,0,0.2089755870828788,Medium,0
128,180000,100K-200K,36,35-44,Male,Graduate School,Married,0,0,0,0,0,0,111480.33333333333,2461.8333333333335,0,0,0,0.0,0,0.6193351851851852,0.9096444444444445,0.022083084784633486,0.024805171873064566,1,0.39597720094484196,Medium,0
129,50000,<=50K,51,45-54,Male,University,Married,0,0,0,0,0,0,5091.333333333333,1033.3333333333333,0,0,0,0.0,0,0.10182666666666666,0.06694,0.20295263347409082,0.286468085106383,1,0.47236343630649685,Medium,0
130,60000,50K-100K,55,55-64,Male,High School,Married,3,2,2,0,0,0,44020.833333333336,1251.8333333333333,3,3,3,1.1666666666666667,3,0.7336805555555556,1.0086833333333334,0.0284371852827817,0.020706856530666905,0,0.76369088953048,High,1
131,30000,<=50K,23,18-24,Female,Graduate School,Single,1,-2,-2,-2,-1,-1,5462.666666666667,5314.333333333333,1,0,1,-1.1666666666666667,2,0.1820888888888889,0.13333333333333333,0.9728163041156909,0.6978865744260301,0,0.26514396179599914,Medium,0
132,240000,200K-300K,41,35-44,Male,Graduate School,Single,1,-1,-1,0,0,-1,1879.8333333333333,1490.6666666666667,1,0,1,-0.3333333333333333,2,0.007832638888888889,0.0003958333333333333,0.7929078014184398,0.9840505067286924,0,0.42785365487215443,Medium,0
133,420000,300K-500K,34,25-34,Male,University,Married,0,0,0,0,0,0,224985.16666666666,8884.833333333334,0,0,0,0.0,0,0.5356789682539682,0.6034619047619048,0.039490722358198165,0.036836851092849406,0,0.2047712631071127,Medium,0
134,330000,300K-500K,46,45-54,Male,High School,Married,0,0,0,0,0,0,228219.5,8182.666666666667,0,0,0,0.0,0,0.6915742424242424,0.6890575757575758,0.03585434500970556,0.03547924690085206,0,0.28162903051263033,Medium,0
135,30000,<=50K,22,18-24,Female,University,Single,0,0,0,0,0,0,20580.333333333332,910.0,0,0,0,0.0,0,0.686011111111111,0.9484,0.04421661281309978,0.04181527487393925,0,0.37000833143797146,Medium,0
136,240000,200K-300K,34,25-34,Male,University,Married,0,0,0,2,2,2,12951.333333333334,771.1666666666666,3,3,2,1.0,-2,0.053963888888888895,0.044475,0.059542652717188484,0.09068176197411448,0,0.6236895625490345,High,1
137,150000,100K-200K,27,25-34,Male,Graduate School,Single,0,0,0,0,0,0,23471.5,3333.3333333333335,0,0,0,0.0,0,0.15647666666666665,0.11629333333333333,0.14201519562593198,0.1445897902597513,0,0.14730222922017988,Low,0
138,210000,200K-300K,33,25-34,Female,University,Married,0,0,0,0,0,0,7209.333333333333,1174.3333333333333,0,0,0,0.0,0,0.03433015873015873,0.03412380952380952,0.16288693159488637,0.16697278343629987,0,0.2926080190235384,Medium,0
139,50000,<=50K,51,45-54,Female,High School,Married,-1,-1,-1,-1,-2,-2,1155.3333333333333,1030.0,0,0,-1,-1.3333333333333333,1,0.023106666666666664,0.01504,0.8913890090869754,0.8913890090869754,1,0.46076181246949616,Medium,0
140,50000,<=50K,24,18-24,Male,Graduate School,Single,0,0,0,0,0,0,34721.666666666664,1493.3333333333333,0,0,0,0.0,0,0.6944333333333332,1.01602,0.043008481694994986,0.033614338574778614,0,0.40582108179214144,Medium,0
141,240000,200K-300K,47,45-54,Male,Graduate School,Single,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,1,0.700894114373442,High,1
142,180000,100K-200K,28,25-34,Male,University,Single,-1,-1,-1,-1,-1,-1,638.0,930.0,0,0,-1,-1.0,0,0.0035444444444444442,0.010177777777777779,1.4572995560198485,0.2806754221388368,0,0.47772116614776633,Medium,0
143,50000,<=50K,23,18-24,Male,University,Single,1,2,2,2,0,0,16581.166666666668,2250.0,4,3,2,1.1666666666666667,1,0.3316233333333334,0.20262,0.135694757156642,0.274381438336382,0,0.657592620439831,High,1
144,170000,100K-200K,29,25-34,Male,University,Single,-2,-2,-2,-2,-2,-2,11331.333333333334,10974.333333333334,0,0,-2,-2.0,0,0.06665490196078432,0.07152352941176471,0.9684801953257145,0.9328358208955224,0,0.12486262104179105,Low,0
145,20000,<=50K,29,25-34,Male,Graduate School,Single,-1,-1,-1,-1,0,-1,4418.333333333333,3940.1666666666665,0,0,0,-0.8333333333333334,0,0.22091666666666665,0.05995,0.8917430500546942,1.0665499124343258,0,0.3098661925659941,Medium,0
146,50000,<=50K,28,25-34,Male,Graduate School,Single,0,0,0,0,0,3,8030.666666666667,1197.1666666666667,1,1,3,0.5,-3,0.16061333333333333,0.09998,0.1490712877451489,0.2468729427254773,0,0.5363602402420147,High,1
147,170000,100K-200K,27,25-34,Female,University,Single,0,0,0,0,0,0,17502.0,625.3333333333334,0,0,0,0.0,0,0.1029529411764706,0.11334705882352941,0.03572890975403045,0.0531480102589559,1,0.3001021792633551,Medium,0
148,200000,100K-200K,34,25-34,Male,Graduate School,Single,1,2,0,0,0,0,132378.83333333334,14500.0,2,1,2,0.5,1,0.6618941666666667,0.98618,0.10953398953006141,0.14683878601837522,0,0.4374877985019243,Medium,0
149,80000,50K-100K,23,18-24,Female,University,Married,1,2,3,2,0,0,10325.0,686.8333333333334,4,3,3,1.3333333333333333,1,0.1290625,0.1146,0.06652031444205905,0.05519132994380519,0,0.6947287510328566,High,1
150,260000,200K-300K,60,55-64,Female,Graduate School,Married,1,-2,-1,-1,-1,-1,3506.3333333333335,4078.1666666666665,1,0,1,-0.8333333333333334,2,0.013485897435897436,-0.004230769230769231,1.1630305622890822,1.1718139680224988,0,0.3218073729089935,Medium,0
151,140000,100K-200K,32,25-34,Male,University,Married,0,0,0,0,2,0,68553.83333333333,2711.1666666666665,1,1,2,0.3333333333333333,0,0.4896702380952381,0.6187642857142858,0.039547898979879606,0.04961262258371728,0,0.34379276365446143,Medium,0
152,80000,50K-100K,25,25-34,Male,Graduate School,Single,0,0,0,0,0,0,42754.666666666664,10500.0,0,0,0,0.0,0,0.5344333333333333,0.53055,0.24558626899882666,0.27529735643948755,0,0.16101210740756083,Low,0
153,350000,300K-500K,41,35-44,Male,Graduate School,Single,1,-1,-1,-1,-1,-2,790.6666666666666,756.0,1,0,1,-0.8333333333333334,3,0.002259047619047619,0.0005942857142857143,0.9559536354056902,1.1023086269744835,0,0.43076147979491836,Medium,0
154,280000,200K-300K,56,55-64,Female,University,Married,0,0,0,0,0,0,161936.83333333334,22200.0,0,0,0,0.0,0,0.5783458333333333,0.745625,0.13709034995090683,0.0379817456814608,0,0.19413008072872323,Low,0
155,30000,<=50K,26,25-34,Female,High School,Single,0,0,0,0,0,0,11678.666666666666,1450.0,0,0,0,0.0,0,0.38928888888888885,0.30046666666666666,0.12415623706705864,0.13615145228215766,0,0.3519008064131931,Medium,0
156,140000,100K-200K,34,25-34,Male,Graduate School,Married,0,0,0,0,0,0,37163.333333333336,5898.166666666667,0,0,0,0.0,0,0.265452380952381,0.17102857142857142,0.15870858952108027,0.2603280716571306,0,0.13523579867110302,Low,0
157,200000,100K-200K,37,35-44,Female,Graduate School,Single,0,0,0,0,0,0,95901.16666666667,3760.0,0,0,0,0.0,0,0.47950583333333335,0.5271,0.03920696271167589,0.03524270476011466,0,0.18440334210524356,Low,0
158,200000,100K-200K,30,25-34,Female,High School,Single,0,0,0,0,0,0,169693.33333333334,6298.0,0,0,0,0.0,0,0.8484666666666667,0.980155,0.03711397313391497,0.03797152823023591,0,0.28241713089093134,Medium,0
159,210000,200K-300K,45,45-54,Male,High School,Married,2,3,4,4,5,6,134241.83333333334,10878.0,6,6,6,4.0,-4,0.6392468253968254,0.5513571428571429,0.0810327617288181,0.08692207295332625,1,0.8356864217686193,High,1
160,50000,<=50K,57,55-64,Male,High School,Married,3,2,0,0,0,0,13314.0,633.3333333333334,2,2,3,0.8333333333333334,3,0.26628,0.25708,0.0475683795455968,0.05431409062693979,0,0.8694261514036106,High,1
161,30000,<=50K,41,35-44,Male,Graduate School,Single,2,2,2,2,2,0,27099.333333333332,1358.3333333333333,5,5,2,1.6666666666666667,2,0.9033111111111111,0.8119,0.05012392602569543,0.07258465025659311,0,0.8794949268399269,High,1
162,50000,<=50K,27,25-34,Male,University,Single,2,-1,-1,-1,-1,2,566.0,440.0,2,2,2,0.0,0,0.01132,0.0078,0.7771563143950545,0.8878923766816144,0,0.604510098297247,High,1
163,290000,200K-300K,47,45-54,Male,High School,Married,-1,-1,-1,-1,0,-1,606.1666666666666,396.0,0,0,0,-0.8333333333333334,0,0.002090229885057471,0.004255172413793104,0.6531061022539857,0.7814504193389246,0,0.43182008047012865,Medium,0
164,250000,200K-300K,34,25-34,Female,Graduate School,Married,0,0,2,0,0,0,153157.0,6641.666666666667,1,1,2,0.3333333333333333,0,0.612628,0.564892,0.043365040051450414,0.052148923260202304,0,0.3890332122680422,Medium,0
165,60000,50K-100K,46,45-54,Female,University,Married,0,0,0,0,0,0,25050.666666666668,1666.6666666666667,0,0,0,0.0,0,0.4175111111111111,0.35246666666666665,0.06653138618143109,0.0858860578299456,0,0.268114140126184,Medium,0
166,110000,100K-200K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,89889.83333333333,3516.6666666666665,0,0,0,0.0,0,0.817180303030303,0.924,0.03912188971706159,0.03983411020556328,0,0.24895203420553055,Medium,0
167,370000,300K-500K,50,45-54,Male,Graduate School,Single,-2,-2,-2,-2,-2,-2,10511.666666666666,10324.0,0,0,-2,-2.0,0,0.02840990990990991,0.016467567567567568,0.9821312489099586,1.3252684518145983,0,0.13331159394194395,Low,0
168,100000,50K-100K,27,25-34,Male,University,Married,-1,2,2,0,0,0,51681.5,9317.666666666666,2,2,2,0.5,-1,0.516815,1.02349,0.1802895933438679,0.017424938280217503,0,0.4716952139212469,Medium,0
169,90000,50K-100K,35,35-44,Female,University,Married,0,0,0,0,0,2,78825.16666666667,4108.666666666667,1,1,2,0.3333333333333333,-2,0.8758351851851852,0.8012444444444444,0.052123682741588996,0.0480918132852957,0,0.4269410606331681,Medium,0
170,50000,<=50K,22,18-24,Female,University,Single,0,0,0,0,0,0,28559.833333333332,1132.5,0,0,0,0.0,0,0.5711966666666667,0.5608,0.03965336134453781,0.04548029456987942,0,0.3322481954821333,Medium,0
171,270000,200K-300K,37,35-44,Male,University,Single,0,0,0,0,0,0,30034.833333333332,3166.6666666666665,0,0,0,0.0,0,0.11124012345679012,0.1396111111111111,0.10543255091282393,0.09839904749722023,0,0.13191960879269513,Low,0
172,300000,200K-300K,30,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,1963.3333333333333,1974.3333333333333,0,0,-1,-1.0,0,0.006544444444444444,0.0022933333333333334,1.0055173584585348,1.9218946837994457,0,0.29127845785647594,Medium,0
173,50000,<=50K,22,18-24,Female,University,Single,-1,0,0,0,0,0,8964.5,5191.5,0,0,0,-0.16666666666666666,-1,0.17929,0.17134,0.5791068639845318,0.4550167648136147,0,0.2558156918492027,Medium,0
174,50000,<=50K,24,18-24,Female,Graduate School,Single,1,-2,-2,-2,-2,-2,-1928.1666666666667,0.0,1,0,1,-1.5,3,-0.03856333333333333,-0.01418,0.0,0.0,1,0.6770808156216002,High,1
175,360000,300K-500K,29,25-34,Male,Graduate School,Single,1,-2,-1,-1,-2,-2,12.833333333333334,12.833333333333334,1,0,1,-1.1666666666666667,3,3.564814814814815e-05,0.0,0.9871794871794872,0.9871794871794872,0,0.5614386654478296,High,1
176,130000,100K-200K,56,55-64,Male,High School,Married,1,2,2,2,2,3,68429.16666666667,2416.6666666666665,6,5,3,2.0,-2,0.5263782051282052,0.4970538461538462,0.03531623865009158,0.045482570068426,1,0.8608603339731401,High,1
177,80000,50K-100K,30,25-34,Male,Graduate School,Single,-2,-1,0,0,0,0,2604.0,1000.6666666666666,0,0,0,-0.5,-2,0.03255,0.0773375,0.384256,0.29094076655052264,0,0.34929352588119,Medium,0
178,50000,<=50K,30,25-34,Male,University,Single,1,2,0,0,0,2,36747.166666666664,1083.3333333333333,3,2,2,0.8333333333333334,-1,0.7349433333333333,0.9772,0.029480597231545145,0.017238407171177382,0,0.6818237400480137,High,1
179,20000,<=50K,22,18-24,Female,University,Single,0,0,0,0,0,0,13985.666666666666,1152.1666666666667,0,0,0,0.0,0,0.6992833333333333,0.80005,0.08238098075433474,0.06961405185804756,0,0.38555401933575495,Medium,0
180,80000,50K-100K,29,25-34,Female,University,Married,0,0,2,0,0,0,53926.5,1466.6666666666667,1,1,2,0.3333333333333333,0,0.67408125,0.9735375,0.027197428606749906,0.03084040092521203,0,0.3770852875192666,Medium,0
181,240000,200K-300K,37,35-44,Male,Graduate School,Single,-1,-1,2,0,0,-1,19710.166666666668,14031.833333333334,1,1,2,-0.16666666666666666,0,0.08212569444444445,0.050883333333333336,0.7119023862271905,0.2651196157325099,0,0.27457112303775977,Medium,0
182,80000,50K-100K,35,35-44,Female,High School,Single,0,-1,0,0,0,0,21581.166666666668,4833.333333333333,0,0,0,-0.16666666666666666,0,0.26976458333333336,0.6201,0.22395897689361177,0.28610814888027675,0,0.16145394561133275,Low,0
183,500000,300K-500K,47,45-54,Female,Graduate School,Married,0,0,0,0,0,0,96540.5,37091.666666666664,0,0,0,0.0,0,0.193081,0.112844,0.3842076914046585,0.4699959261515832,0,0.09074761911697635,Low,0
184,60000,50K-100K,24,18-24,Female,University,Married,0,0,0,0,0,0,37073.833333333336,1806.1666666666667,0,0,0,0.0,0,0.6178972222222222,0.9670666666666666,0.04871787955620291,0.04309429152377773,1,0.4455109039462824,Medium,0
185,20000,<=50K,25,25-34,Male,University,Single,0,0,0,0,0,-1,8484.0,892.1666666666666,0,0,0,-0.16666666666666666,1,0.4242,0.5321,0.10515666437481583,0.09590279740039559,0,0.3292180270259385,Medium,0
186,100000,50K-100K,38,35-44,Female,University,Married,1,2,0,0,2,0,15391.833333333334,933.3333333333334,3,2,2,0.8333333333333334,1,0.15391833333333335,0.14483,0.060637560637560636,0.0708280021933833,1,0.7191032864605131,High,1
187,360000,300K-500K,32,25-34,Female,Graduate School,Single,1,-1,-1,-1,-1,-1,27257.666666666668,33214.666666666664,1,0,1,-0.6666666666666666,2,0.07571574074074075,0.007266666666666667,1.2185365674699016,2.0134500854095814,0,0.17909112662338644,Low,0
188,200000,100K-200K,47,45-54,Female,High School,Single,2,2,2,2,2,2,197097.0,5997.333333333333,6,6,2,2.0,0,0.985485,0.99718,0.03042830820331427,0.03691642071371076,1,0.8778721117767602,High,1
189,130000,100K-200K,34,25-34,Female,University,Married,1,-1,0,0,0,0,9623.666666666666,2899.5,1,0,1,0.0,1,0.07402820512820513,0.0,0.3012832724312904,0.8869598519180443,0,0.2908384308235534,Medium,0
190,20000,<=50K,31,25-34,Female,University,Single,1,5,4,4,3,2,20965.333333333332,293.3333333333333,6,5,5,3.1666666666666665,-1,1.0482666666666667,1.08515,0.013991239576129038,0.015563717860922617,0,0.6853077727376163,High,1
191,310000,300K-500K,32,25-34,Male,Graduate School,Single,0,0,0,0,0,0,58956.666666666664,6736.5,0,0,0,0.0,0,0.1901827956989247,0.1932290322580645,0.11426156425181136,0.14177495642163224,0,0.10415941685004146,Low,0
192,60000,50K-100K,27,25-34,Female,Graduate School,Single,2,0,0,0,2,0,21669.666666666668,1125.3333333333333,2,2,2,0.6666666666666666,2,0.36116111111111115,0.32708333333333334,0.05193087164183696,0.08121086272346777,1,0.8848528376511489,High,1
193,180000,100K-200K,29,25-34,Female,Graduate School,Single,-1,-1,-1,-2,-1,0,7642.333333333333,3813.5,0,0,0,-1.0,-1,0.04245740740740741,0.06325555555555555,0.4989859339221459,0.01717590195063007,0,0.2498106119462194,Medium,0
194,180000,100K-200K,24,18-24,Female,Graduate School,Single,-1,-1,2,0,0,-2,11373.166666666666,6344.5,1,1,2,-0.3333333333333333,1,0.06318425925925926,0.0815,0.5578399765533412,0.6558752584424535,0,0.4124950597942145,Medium,0
195,50000,<=50K,36,35-44,Male,University,Married,0,0,0,0,-1,-1,14145.0,4418.5,0,0,0,-0.3333333333333333,1,0.2829,0.9558,0.31236818230019675,0.05941417622244668,0,0.36490650386812895,Medium,0
196,50000,<=50K,24,18-24,Female,Graduate School,Single,1,2,2,2,2,2,38126.5,1355.3333333333333,6,5,2,1.8333333333333333,-1,0.76253,0.72332,0.035548172757475086,0.045030846129598776,1,0.8052632620705233,High,1
197,150000,100K-200K,34,25-34,Female,University,Married,-2,-2,-2,-2,-2,-2,269.3333333333333,269.3333333333333,0,0,-2,-2.0,0,0.0017955555555555554,0.0,0.9993815708101422,5.0,0,0.29736247005364114,Medium,0
198,20000,<=50K,22,18-24,Female,Graduate School,Single,0,0,0,0,-1,0,17251.833333333332,4127.666666666667,0,0,0,-0.16666666666666666,0,0.8625916666666666,0.92765,0.23925728417961203,0.053850871812845,0,0.33652445061807557,Medium,0
199,500000,300K-500K,34,25-34,Female,Graduate School,Married,-2,-2,-2,-1,-1,-1,1076.1666666666667,3643.5,0,0,-1,-1.5,-1,0.0021523333333333334,0.000824,3.3851037472901826,1.2940350877192983,0,0.35305999318302805,Medium,0
200,30000,<=50K,22,18-24,Female,High School,Single,1,2,2,0,0,0,19642.333333333332,483.8333333333333,3,2,2,0.8333333333333334,1,0.6547444444444444,0.967,0.024631963005387978,0.032399958328027875,1,0.7350787836963343,High,1
201,180000,100K-200K,38,35-44,Female,Graduate School,Married,-2,-2,-2,-2,-2,-2,125.0,0.0,0,0,-2,-2.0,0,0.0006944444444444445,0.004166666666666667,0.0,0.0,0,0.2182893765016779,Medium,0
202,140000,100K-200K,31,25-34,Male,Graduate School,Single,0,0,2,0,0,2,21812.0,6383.333333333333,2,2,2,0.6666666666666666,-2,0.1558,0.1937357142857143,0.292650126458475,0.3866976024748647,0,0.3875622231745436,Medium,0
203,140000,100K-200K,26,25-34,Female,Graduate School,Single,-1,0,-1,-1,-1,-1,10706.0,8306.5,0,0,0,-0.8333333333333334,0,0.07647142857142857,0.09588571428571428,0.7758612637576474,0.6492144239859542,0,0.15635144290210407,Low,0
204,120000,100K-200K,26,25-34,Male,University,Single,0,0,0,0,0,0,114815.66666666667,4858.666666666667,0,0,0,0.0,0,0.9567972222222223,0.8942833333333333,0.04231704396170679,0.04267419314957377,0,0.2228565890246173,Medium,0
205,360000,300K-500K,48,45-54,Female,University,Married,0,0,0,0,0,0,200463.16666666666,6250.0,0,0,0,0.0,0,0.5568421296296296,0.6289722222222223,0.031177771496034186,0.032057715440122106,0,0.22928539496479647,Medium,0
206,20000,<=50K,43,35-44,Male,High School,Married,-1,-1,0,0,0,0,16490.166666666668,5256.333333333333,0,0,0,-0.3333333333333333,-1,0.8245083333333334,0.01135,0.3187524003961917,0.610593884751078,0,0.3150393674308887,Medium,0
207,100000,50K-100K,47,45-54,Male,Graduate School,Married,-1,-1,-1,-1,-1,-1,505.5,837.1666666666666,0,0,-1,-1.0,0,0.005055,0.0039,1.6555702043506921,0.9995563442768411,0,0.5303917973018342,High,1
208,210000,200K-300K,41,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,1609.5,1164.6666666666667,0,0,-1,-1.0,0,0.007664285714285715,0.014704761904761905,0.7235452474632429,1.1343164607413312,1,0.3762626912209903,Medium,0
209,80000,50K-100K,24,18-24,Female,University,Single,0,0,0,0,0,0,65234.5,2306.3333333333335,0,0,0,0.0,0,0.81543125,1.0203125,0.0353544127866574,0.03393209462103394,1,0.41120699351836754,Medium,0
210,330000,300K-500K,50,45-54,Female,Graduate School,Married,-1,-1,-1,-1,-2,-2,3243.6666666666665,1811.3333333333333,0,0,-1,-1.3333333333333333,1,0.009829292929292929,0.026884848484848484,0.5583928479679392,0.5540961155378487,0,0.27536764586424745,Medium,0
211,220000,200K-300K,24,18-24,Male,Graduate School,Single,0,0,0,-1,-1,-1,69996.5,17330.833333333332,0,0,0,-0.5,1,0.3181659090909091,0.48003181818181817,0.2475951235773132,0.056289775951172384,0,0.16261433202592795,Low,0
212,210000,200K-300K,38,35-44,Female,Graduate School,Married,1,-2,-1,0,-1,-1,397.3333333333333,1979.5,1,0,1,-0.6666666666666666,2,0.001892063492063492,0.0,4.979874213836478,0.9960159362549801,1,0.4944163788868001,Medium,0
