CLIENT_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,SexLabel,EducationLabel,MarriageLabel,AgeGroup,LimitBand,AvgBillAmount,AvgPaymentAmount,TotalBillAmount,TotalPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,BillTrend,PaymentTrend
87,360000,2,1,1,45,-1,-1,2,0,-1,-1,390,1170,780,390,390,390,1170,0,0,390,390,390,1,Female,Graduate School,Married,45-54,300K-500K,585.0,390.0,3510,2340,1,1,2,-0.3333333333333333,0,0.001625,0.0010833333333333333,0.6664767872401025,0.4997864160615122,0,780
88,160000,2,2,2,32,0,0,0,0,0,-1,3826,4751,6604,8604,7072,766,1147,2000,2000,0,766,2303,0,Female,University,Single,25-34,100K-200K,5270.5,1369.3333333333333,31623,8216,0,0,0,-0.16666666666666666,1,0.032940625,0.0239125,0.2598026815077157,0.3390198919773416,3060,-1156
89,130000,2,1,1,35,0,0,0,-1,-1,-1,81313,117866,17740,1330,7095,1190,40000,5000,1330,7095,1190,2090,0,Female,Graduate School,Married,35-44,100K-200K,37755.666666666664,9450.833333333334,226534,56705,0,0,0,-0.5,1,0.2904282051282051,0.6254846153846154,0.2503145209349549,0.21358104370274755,80123,37910
90,20000,1,3,2,44,2,2,0,0,0,2,8583,8303,9651,10488,12314,11970,0,1651,1000,2000,0,1500,0,Male,High School,Single,35-44,<=50K,10218.166666666666,1025.1666666666667,61309,6151,3,3,2,1.0,0,0.5109083333333333,0.42915,0.10032621105855488,0.09989449091868265,-3387,-1500
91,200000,1,1,1,53,2,2,2,2,2,2,138180,140774,142460,144098,147124,149531,6300,5500,5500,5500,5000,5000,1,Male,Graduate School,Married,45-54,100K-200K,143694.5,5466.666666666667,862167,32800,6,6,2,2.0,0,0.7184725,0.6909,0.03804362954783754,0.04105216947664416,-11351,1300
92,280000,2,1,2,39,-1,-1,-1,0,0,-2,7524,0,3968,3868,0,0,0,3968,0,0,0,0,0,Female,Graduate School,Single,35-44,200K-300K,2560.0,661.3333333333334,15360,3968,0,0,0,-0.8333333333333334,1,0.009142857142857144,0.02687142857142857,0.2583165158518326,0.34525363264595843,7524,0
93,100000,2,1,2,27,-2,-2,-2,-2,-2,-2,-2000,5555,0,0,0,0,7555,0,0,0,0,0,0,Female,Graduate School,Single,25-34,50K-100K,592.5,1259.1666666666667,3555,7555,0,0,-2,-2.0,0,0.005925,-0.02,2.124578177727784,2.124578177727784,-2000,7555
94,160000,2,2,1,37,-1,-1,-1,-1,-1,-2,880,1602,840,840,0,0,1602,840,840,0,0,7736,0,Female,University,Married,35-44,100K-200K,693.6666666666666,1836.3333333333333,4162,11018,0,0,-1,-1.1666666666666667,1,0.004335416666666666,0.0055,2.646649051165025,0.9876617514294312,880,-6134
95,60000,2,2,2,23,0,0,0,0,0,0,45648,46850,47214,19595,19209,19323,1937,1301,682,690,816,835,0,Female,University,Single,18-24,50K-100K,32973.166666666664,1043.5,197839,6261,0,0,0,0.0,0,0.5495527777777778,0.7608,0.03164678528103518,0.028057517911719024,26325,1102
96,90000,1,2,2,35,0,0,0,0,0,0,83725,85996,87653,35565,30942,30835,3621,3597,1179,1112,1104,1143,0,Male,University,Single,35-44,50K-100K,59119.333333333336,1959.3333333333333,354716,11756,0,0,0,0.0,0,0.6568814814814815,0.9302777777777778,0.0331419131307493,0.03262554638173871,52890,2478
97,360000,1,1,1,43,-1,-1,-1,-1,-1,0,3967,8322,3394,6451,26370,9956,8339,3394,12902,27000,0,68978,0,Male,Graduate School,Married,35-44,300K-500K,9743.333333333334,20102.166666666668,58460,120613,0,0,0,-0.8333333333333334,-1,0.027064814814814816,0.011019444444444445,2.0631361078325723,1.5707090028054067,-5989,-60639
98,150000,1,1,2,27,0,0,0,0,0,0,86009,86108,89006,89775,87725,40788,4031,10006,3266,4040,1698,800,0,Male,Graduate School,Single,25-34,100K-200K,79901.83333333333,3973.5,479411,23841,0,0,0,0.0,0,0.5326788888888888,0.5733933333333333,0.04972966884433431,0.0662635376296319,45221,3231
99,50000,2,3,1,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,0,Female,High School,Married,18-24,<=50K,13965.666666666666,630.5,83794,3783,0,0,0,0.0,0,0.2793133333333333,0.37444,0.04514589175965153,0.05538233110616184,10823,1214
100,20000,1,2,1,38,0,0,0,0,0,-1,17973,19367,19559,18240,17928,150,1699,1460,626,1750,150,0,1,Male,University,Married,35-44,<=50K,15536.166666666666,947.5,93217,5685,0,0,0,-0.16666666666666666,1,0.7768083333333333,0.89865,0.060986075650625415,0.06652021089630931,17823,1699
101,140000,1,1,2,32,-2,-2,-2,-2,-2,-2,672,10212,850,415,100,1430,10212,850,415,100,1430,0,0,Male,Graduate School,Single,25-34,100K-200K,2279.8333333333335,2167.8333333333335,13679,13007,0,0,-2,-2.0,0,0.01628452380952381,0.0048,0.9508040935672515,0.978014486578611,-758,10212
102,380000,2,1,2,30,-2,-2,-1,0,0,0,-81,-303,32475,32891,33564,34056,223,33178,1171,1197,1250,5000,0,Female,Graduate School,Single,25-34,300K-500K,22100.333333333332,7003.166666666667,132602,42019,0,0,0,-0.8333333333333334,-2,0.058158771929824556,-0.0002131578947368421,0.31687820034237535,1.0772778262495326,-34137,-4777
103,480000,1,1,1,63,0,0,0,2,2,0,422069,431342,479432,487066,471145,469961,16078,55693,17000,0,18000,24200,0,Male,Graduate School,Married,55-64,300K-500K,460169.1666666667,21828.5,2761015,130971,2,2,2,0.6666666666666666,0,0.9586857638888889,0.8793104166666666,0.047435798995732005,0.06660269318840015,-47892,-8122
104,50000,2,3,2,22,0,0,0,0,0,0,44698,42254,38347,32496,23477,24094,1767,1362,1002,840,995,904,1,Female,High School,Single,18-24,<=50K,34227.666666666664,1145.0,205366,6870,0,0,0,0.0,0,0.6845533333333332,0.89396,0.03345230733272629,0.03296887470071828,20604,863
105,60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0,Female,University,Single,25-34,50K-100K,57006.333333333336,2252.8333333333335,342038,13517,5,5,2,1.6666666666666667,2,0.9501055555555556,0.94475,0.03951888527331678,0.043906260047115495,1380,-3000
106,70000,2,2,2,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,0,Female,University,Single,18-24,50K-100K,5351.5,4754.833333333333,32109,28529,0,0,-1,-1.5,0,0.07645,0.07971428571428571,0.8884771099345998,0.0,-20949,-2000
107,80000,2,2,1,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0,Female,University,Married,35-44,50K-100K,2977.5,2132.3333333333335,17865,12794,0,0,-1,-1.0,0,0.03721875,0.07635,0.716108810030225,0.7723524128357965,4958,1826
108,350000,1,1,2,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,0,Male,Graduate School,Single,45-54,300K-500K,1831.1666666666667,2547.5,10987,15285,0,0,-1,-1.0,0,0.005231904761904762,0.002037142857142857,1.391062977793957,1.0412621359223302,-4550,-2739
109,130000,1,2,2,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,Male,University,Single,35-44,100K-200K,113489.66666666667,47961.333333333336,680938,287768,0,0,0,-0.5,1,0.872997435897436,1.3187538461538462,0.42260466796585305,0.3709067864665782,44870,6112
110,360000,1,2,1,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,0,Male,University,Married,35-44,300K-500K,-103.0,0.0,-618,0,1,0,1,-1.5,3,-0.0002861111111111111,-0.0002861111111111111,0.0,0.0,0,0
111,330000,2,1,1,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,Female,Graduate School,Married,25-34,300K-500K,106596.66666666667,5457.833333333333,639580,32747,1,1,2,0.3333333333333333,0,0.32302020202020204,0.32084545454545454,0.05120070796349485,0.040177552710961066,-1410,9260
112,50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,Male,High School,Married,45-54,<=50K,15523.166666666666,1166.6666666666667,93139,7000,1,1,2,0.3333333333333333,0,0.3104633333333333,0.26488,0.0751556796220743,0.09270418095856123,-4149,1000
113,280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,Male,University,Married,35-44,200K-300K,142501.33333333334,6767.333333333333,855008,40604,6,6,3,2.1666666666666665,-1,0.5089333333333333,0.48454642857142854,0.04748955858944175,0.050740919126006374,-13742,1500
114,100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,Female,Graduate School,Single,18-24,50K-100K,55864.333333333336,2977.6666666666665,335186,17866,0,0,0,0.0,0,0.5586433333333334,0.52128,0.05330158985879524,0.04866978869791209,-7585,-33
115,50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,Male,University,Single,35-44,<=50K,19851.666666666668,911.8333333333334,119110,5471,0,0,0,0.0,0,0.39703333333333335,0.3803,0.04593194583203902,0.05711212416124571,-942,656
116,30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,Male,Graduate School,Single,18-24,<=50K,19610.0,1052.0,117660,6312,3,3,3,1.0,-3,0.6536666666666666,0.6066333333333334,0.05364564299130553,0.07919337361567706,-3002,-1000
117,240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,Male,Graduate School,Single,25-34,200K-300K,1242.6666666666667,1276.0,7456,7656,0,0,-1,-1.0,0,0.005177777777777778,0.0013583333333333334,1.0266863349872604,5.0,0,-200
118,80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,Male,University,Single,25-34,50K-100K,16503.666666666668,1283.3333333333333,99022,7700,1,1,2,0.3333333333333333,2,0.20629583333333334,0.1753625,0.07775971239005079,0.10183520031200571,-4157,1000
119,400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,Male,University,Married,25-34,300K-500K,11971.333333333334,9648.5,71828,57891,0,0,-1,-1.0,0,0.029928333333333335,0.04915,0.8059558117195005,0.7132834878865855,11701,3965
120,240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,Female,University,Single,35-44,200K-300K,34950.5,1845.5,209703,11073,0,0,0,-0.3333333333333333,1,0.14562708333333332,0.20939166666666667,0.05280299851218861,0.051707979187538375,49051,1437
121,50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,Male,High School,Single,35-44,<=50K,48374.166666666664,1705.8333333333333,290245,10235,6,6,3,2.1666666666666665,0,0.9674833333333333,0.92008,0.03526319053492555,0.042821462528559465,-5139,1000
122,450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,Graduate School,Married,35-44,300K-500K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
123,110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Graduate School,Married,45-54,100K-200K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
124,310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,Female,University,Married,35-44,300K-500K,271089.6666666667,8995.5,1626538,53973,1,1,2,0.3333333333333333,2,0.8744827956989248,0.983841935483871,0.03318272725092974,0.03528701456508001,106102,7032
125,20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,Male,Graduate School,Single,25-34,<=50K,18683.333333333332,718.0,112100,4308,0,0,0,0.0,0,0.9341666666666666,0.95575,0.038429630422565364,0.05462214166201896,3485,1404
126,20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,University,Single,18-24,<=50K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
127,200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,Male,High School,Single,45-54,100K-200K,102947.5,3676.0,617685,22056,0,0,0,0.0,0,0.5147375,0.550755,0.03570746301518895,0.03484721335696442,5158,-216
128,180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,Male,Graduate School,Married,35-44,100K-200K,111480.33333333333,2461.8333333333335,668882,14771,0,0,0,0.0,0,0.6193351851851852,0.9096444444444445,0.022083084784633486,0.024805171873064566,67809,3655
129,50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,Male,University,Married,45-54,<=50K,5091.333333333333,1033.3333333333333,30548,6200,0,0,0,0.0,0,0.10182666666666666,0.06694,0.20295263347409082,0.286468085106383,-3730,866
130,60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,Male,High School,Married,55-64,50K-100K,44020.833333333336,1251.8333333333333,264125,7511,3,3,3,1.1666666666666667,3,0.7336805555555556,1.0086833333333334,0.0284371852827817,0.020706856530666905,33974,1004
131,30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,Female,Graduate School,Single,18-24,<=50K,5462.666666666667,5314.333333333333,32776,31886,1,0,1,-1.1666666666666667,2,0.1820888888888889,0.13333333333333333,0.9728163041156909,0.6978865744260301,-1906,2621
132,240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,Male,Graduate School,Single,35-44,200K-300K,1879.8333333333333,1490.6666666666667,11279,8944,1,0,1,-0.3333333333333333,2,0.007832638888888889,0.0003958333333333333,0.7929078014184398,0.9840505067286924,-1642,1698
133,420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,Male,University,Married,25-34,300K-500K,224985.16666666666,8884.833333333334,1349911,53309,0,0,0,0.0,0,0.5356789682539682,0.6034619047619048,0.039490722358198165,0.036836851092849406,65346,-1582
134,330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,Male,High School,Married,45-54,300K-500K,228219.5,8182.666666666667,1369317,49096,0,0,0,0.0,0,0.6915742424242424,0.6890575757575758,0.03585434500970556,0.03547924690085206,-814,10
135,30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,Female,University,Single,18-24,<=50K,20580.333333333332,910.0,123482,5460,0,0,0,0.0,0,0.686011111111111,0.9484,0.04421661281309978,0.04181527487393925,29232,440
136,240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,Male,University,Married,25-34,200K-300K,12951.333333333334,771.1666666666666,77708,4627,3,3,2,1.0,-2,0.053963888888888895,0.044475,0.059542652717188484,0.09068176197411448,-3217,1173
137,150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,Male,Graduate School,Single,25-34,100K-200K,23471.5,3333.3333333333335,140829,20000,0,0,0,0.0,0,0.15647666666666665,0.11629333333333333,0.14201519562593198,0.1445897902597513,-12785,-2500
138,210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,Female,University,Married,25-34,200K-300K,7209.333333333333,1174.3333333333333,43256,7046,0,0,0,0.0,0,0.03433015873015873,0.03412380952380952,0.16288693159488637,0.16697278343629987,1458,954
139,50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,Female,High School,Married,45-54,<=50K,1155.3333333333333,1030.0,6932,6180,0,0,-1,-1.3333333333333333,1,0.023106666666666664,0.01504,0.8913890090869754,0.8913890090869754,752,300
140,50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,Male,Graduate School,Single,18-24,<=50K,34721.666666666664,1493.3333333333333,208330,8960,0,0,0,0.0,0,0.6944333333333332,1.01602,0.043008481694994986,0.033614338574778614,31806,230
141,240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Male,Graduate School,Single,45-54,200K-300K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
142,180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,Male,University,Single,25-34,100K-200K,638.0,930.0,3828,5580,0,0,-1,-1.0,0,0.0035444444444444442,0.010177777777777779,1.4572995560198485,0.2806754221388368,1416,-832
143,50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,Male,University,Single,18-24,<=50K,16581.166666666668,2250.0,99487,13500,4,3,2,1.1666666666666667,1,0.3316233333333334,0.20262,0.135694757156642,0.274381438336382,-7934,400
144,170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,Male,University,Single,25-34,100K-200K,11331.333333333334,10974.333333333334,67988,65846,0,0,-2,-2.0,0,0.06665490196078432,0.07152352941176471,0.9684801953257145,0.9328358208955224,-3687,0
145,20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,Male,Graduate School,Single,25-34,<=50K,4418.333333333333,3940.1666666666665,26510,23641,0,0,0,-0.8333333333333334,0,0.22091666666666665,0.05995,0.8917430500546942,1.0665499124343258,860,15256
146,50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,Male,Graduate School,Single,25-34,<=50K,8030.666666666667,1197.1666666666667,48184,7183,1,1,3,0.5,-3,0.16061333333333333,0.09998,0.1490712877451489,0.2468729427254773,-5139,1000
147,170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,Female,University,Single,25-34,100K-200K,17502.0,625.3333333333334,105012,3752,0,0,0,0.0,0,0.1029529411764706,0.11334705882352941,0.03572890975403045,0.0531480102589559,10169,1661
148,200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,Male,Graduate School,Single,25-34,100K-200K,132378.83333333334,14500.0,794273,87000,2,1,2,0.5,1,0.6618941666666667,0.98618,0.10953398953006141,0.14683878601837522,137361,-500
149,80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,Female,University,Married,18-24,50K-100K,10325.0,686.8333333333334,61950,4121,4,3,3,1.3333333333333333,1,0.1290625,0.1146,0.06652031444205905,0.05519132994380519,-2866,1649
150,260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,Female,Graduate School,Married,55-64,200K-300K,3506.3333333333335,4078.1666666666665,21038,24469,1,0,1,-0.8333333333333334,2,0.013485897435897436,-0.004230769230769231,1.1630305622890822,1.1718139680224988,-1969,0
151,140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,Male,University,Married,25-34,100K-200K,68553.83333333333,2711.1666666666665,411323,16267,1,1,2,0.3333333333333333,0,0.4896702380952381,0.6187642857142858,0.039547898979879606,0.04961262258371728,31376,853
152,80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,Male,Graduate School,Single,25-34,50K-100K,42754.666666666664,10500.0,256528,63000,0,0,0,0.0,0,0.5344333333333333,0.53055,0.24558626899882666,0.27529735643948755,10618,16000
153,350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,Male,Graduate School,Single,35-44,300K-500K,790.6666666666666,756.0,4744,4536,1,0,1,-0.8333333333333334,3,0.002259047619047619,0.0005942857142857143,0.9559536354056902,1.1023086269744835,208,2906
154,280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,Female,University,Married,55-64,200K-300K,161936.83333333334,22200.0,971621,133200,0,0,0,0.0,0,0.5783458333333333,0.745625,0.13709034995090683,0.0379817456814608,39464,1721
155,30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,Female,High School,Single,25-34,<=50K,11678.666666666666,1450.0,70072,8700,0,0,0,0.0,0,0.38928888888888885,0.30046666666666666,0.12415623706705864,0.13615145228215766,-5192,200
156,140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,Male,Graduate School,Married,25-34,100K-200K,37163.333333333336,5898.166666666667,222980,35389,0,0,0,0.0,0,0.265452380952381,0.17102857142857142,0.15870858952108027,0.2603280716571306,-24755,-504
157,200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,Female,Graduate School,Single,35-44,100K-200K,95901.16666666667,3760.0,575407,22560,0,0,0,0.0,0,0.47950583333333335,0.5271,0.03920696271167589,0.03524270476011466,11389,-1000
158,200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,Female,High School,Single,25-34,100K-200K,169693.33333333334,6298.0,1018160,37788,0,0,0,0.0,0,0.8484666666666667,0.980155,0.03711397313391497,0.03797152823023591,73707,2800
159,210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,Male,High School,Married,45-54,200K-300K,134241.83333333334,10878.0,805451,65268,6,6,6,4.0,-4,0.6392468253968254,0.5513571428571429,0.0810327617288181,0.08692207295332625,-38320,0
160,50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,Male,High School,Married,55-64,<=50K,13314.0,633.3333333333334,79884,3800,2,2,3,0.8333333333333334,3,0.26628,0.25708,0.0475683795455968,0.05431409062693979,-1229,-600
161,30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,Male,Graduate School,Single,35-44,<=50K,27099.333333333332,1358.3333333333333,162596,8150,5,5,2,1.6666666666666667,2,0.9033111111111111,0.8119,0.05012392602569543,0.07258465025659311,-3964,2250
162,50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,Male,University,Single,25-34,<=50K,566.0,440.0,3396,2640,2,2,2,0.0,0,0.01132,0.0078,0.7771563143950545,0.8878923766816144,-150,0
163,290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,Male,High School,Married,45-54,200K-300K,606.1666666666666,396.0,3637,2376,0,0,0,-0.8333333333333334,0,0.002090229885057471,0.004255172413793104,0.6531061022539857,0.7814504193389246,811,27
164,250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,Female,Graduate School,Married,25-34,200K-300K,153157.0,6641.666666666667,918942,39850,1,1,2,0.3333333333333333,0,0.612628,0.564892,0.043365040051450414,0.052148923260202304,-18997,14074
165,60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,Female,University,Married,45-54,50K-100K,25050.666666666668,1666.6666666666667,150304,10000,0,0,0,0.0,0,0.4175111111111111,0.35246666666666665,0.06653138618143109,0.0858860578299456,-6608,1500
166,110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,Female,Graduate School,Single,25-34,100K-200K,89889.83333333333,3516.6666666666665,539339,21100,0,0,0,0.0,0,0.817180303030303,0.924,0.03912188971706159,0.03983411020556328,24386,2700
